argument_id,arguments,rater_position,response_ratings,arguer_position,argument_index,argument_position,condition
6,We May want to work in Europe,Anti,7,Anti,966,Against,Baseline
4,tariff free trade with EU,Anti,6,Anti,1000,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,5,Anti,982,Against,Baseline
6,Shared values in governance,Anti,6,Anti,984,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,6,Anti,1012,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,Anti,1008,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,5,Anti,990,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,5,Anti,1020,Against,Baseline
4,Benefits the economy,Anti,5,Anti,976,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,6,Anti,1006,Against,Baseline
5,I or my children might want to live in Europe,Anti,6,Anti,965,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,6,Anti,989,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,6,Anti,971,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,Anti,988,Against,Baseline
4,To save consumers from being scammed in the future,Anti,6,Anti,970,Against,Baseline
5,Strong trade agreements between member countries,Anti,6,Anti,995,Against,Baseline
5,There are more job opportunities,Anti,6,Anti,977,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,6,Anti,1002,Against,Baseline
4,To keep up the good relations across Europe,Anti,6,Anti,1018,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,6,Anti,996,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,6,Anti,1007,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,6,Anti,1014,Against,Baseline
5,For ease of trade throughout the EU,Anti,6,Anti,1019,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,6,Anti,964,Against,Baseline
5,Freedom to travel and work in eu,Anti,6,Anti,983,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,6,Anti,972,Against,Baseline
6,People dont want their travel to be restricted,Anti,6,Anti,978,Against,Baseline
5,Keep our trading relationships.,Anti,6,Anti,1013,Against,Baseline
4,Freedom of movement within the EU,Anti,6,Anti,994,Against,Baseline
5,freedom of movement throughout EU,Anti,6,Anti,1001,Against,Baseline
4,To save consumers from being scammed in the future,Anti,2,Anti,970,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,6,Anti,1020,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,4,Anti,1014,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,6,Anti,1006,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,5,Anti,1008,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,7,Anti,1012,Against,Baseline
5,Freedom to travel and work in eu,Anti,7,Anti,983,Against,Baseline
4,Freedom of movement within the EU,Anti,7,Anti,994,Against,Baseline
4,Benefits the economy,Anti,4,Anti,976,Against,Baseline
4,tariff free trade with EU,Anti,4,Anti,1000,Against,Baseline
5,freedom of movement throughout EU,Anti,6,Anti,1001,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,6,Anti,1007,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,4,Anti,996,Against,Baseline
6,People dont want their travel to be restricted,Anti,6,Anti,978,Against,Baseline
5,Strong trade agreements between member countries,Anti,4,Anti,995,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,6,Anti,982,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,Anti,988,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,4,Anti,971,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,6,Anti,1002,Against,Baseline
4,To keep up the good relations across Europe,Anti,6,Anti,1018,Against,Baseline
5,I or my children might want to live in Europe,Anti,6,Anti,965,Against,Baseline
6,Shared values in governance,Anti,5,Anti,984,Against,Baseline
5,For ease of trade throughout the EU,Anti,4,Anti,1019,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,3,Anti,964,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,5,Anti,972,Against,Baseline
5,Keep our trading relationships.,Anti,6,Anti,1013,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,7,Anti,989,Against,Baseline
5,There are more job opportunities,Anti,5,Anti,977,Against,Baseline
6,We May want to work in Europe,Anti,6,Anti,966,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,6,Anti,990,Against,Baseline
5,There are more job opportunities,Anti,4,Anti,977,Against,Baseline
5,For ease of trade throughout the EU,Anti,5,Anti,1019,Against,Baseline
6,We May want to work in Europe,Anti,5,Anti,966,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,5,Anti,1014,Against,Baseline
6,Shared values in governance,Anti,5,Anti,984,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,5,Anti,996,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,5,Anti,971,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,5,Anti,990,Against,Baseline
5,Keep our trading relationships.,Anti,3,Anti,1013,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,5,Anti,988,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,5,Anti,982,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,Anti,1008,Against,Baseline
5,Freedom to travel and work in eu,Anti,5,Anti,983,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,4,Anti,1006,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,5,Anti,989,Against,Baseline
6,People dont want their travel to be restricted,Anti,5,Anti,978,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,3,Anti,1007,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,4,Anti,964,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,3,Anti,972,Against,Baseline
5,freedom of movement throughout EU,Anti,5,Anti,1001,Against,Baseline
5,Strong trade agreements between member countries,Anti,3,Anti,995,Against,Baseline
4,Benefits the economy,Anti,3,Anti,976,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,5,Anti,1002,Against,Baseline
4,To keep up the good relations across Europe,Anti,5,Anti,1018,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,5,Anti,1012,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,5,Anti,1020,Against,Baseline
4,To save consumers from being scammed in the future,Anti,3,Anti,970,Against,Baseline
4,tariff free trade with EU,Anti,2,Anti,1000,Against,Baseline
4,Freedom of movement within the EU,Anti,5,Anti,994,Against,Baseline
5,I or my children might want to live in Europe,Anti,3,Anti,965,Against,Baseline
6,People dont want their travel to be restricted,Anti,7,Anti,978,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,7,Anti,1006,Against,Baseline
5,freedom of movement throughout EU,Anti,7,Anti,1001,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,7,Anti,964,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,7,Anti,1012,Against,Baseline
5,Keep our trading relationships.,Anti,7,Anti,1013,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,5,Anti,1008,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,7,Anti,1014,Against,Baseline
4,tariff free trade with EU,Anti,7,Anti,1000,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,7,Anti,988,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,6,Anti,1007,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,7,Anti,1020,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,7,Anti,982,Against,Baseline
5,Freedom to travel and work in eu,Anti,7,Anti,983,Against,Baseline
5,Strong trade agreements between member countries,Anti,7,Anti,995,Against,Baseline
6,We May want to work in Europe,Anti,7,Anti,966,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,7,Anti,996,Against,Baseline
5,There are more job opportunities,Anti,7,Anti,977,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,7,Anti,989,Against,Baseline
5,I or my children might want to live in Europe,Anti,7,Anti,965,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,7,Anti,1002,Against,Baseline
4,To save consumers from being scammed in the future,Anti,1,Anti,970,Against,Baseline
4,Benefits the economy,Anti,1,Anti,976,Against,Baseline
4,To keep up the good relations across Europe,Anti,7,Anti,1018,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,7,Anti,971,Against,Baseline
5,For ease of trade throughout the EU,Anti,7,Anti,1019,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,7,Anti,972,Against,Baseline
4,Freedom of movement within the EU,Anti,7,Anti,994,Against,Baseline
6,Shared values in governance,Anti,4,Anti,984,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,7,Anti,990,Against,Baseline
5,I or my children might want to live in Europe,Anti,5,Anti,965,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,6,Anti,1012,Against,Baseline
6,We May want to work in Europe,Anti,5,Anti,966,Against,Baseline
4,tariff free trade with EU,Anti,7,Anti,1000,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,7,Anti,1006,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,7,Anti,1002,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,5,Anti,964,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,6,Anti,1014,Against,Baseline
4,Freedom of movement within the EU,Anti,6,Anti,994,Against,Baseline
6,People dont want their travel to be restricted,Anti,5,Anti,978,Against,Baseline
4,Benefits the economy,Anti,5,Anti,976,Against,Baseline
5,freedom of movement throughout EU,Anti,5,Anti,1001,Against,Baseline
6,Shared values in governance,Anti,5,Anti,984,Against,Baseline
5,For ease of trade throughout the EU,Anti,6,Anti,1019,Against,Baseline
4,To keep up the good relations across Europe,Anti,6,Anti,1018,Against,Baseline
5,Freedom to travel and work in eu,Anti,6,Anti,983,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,5,Anti,972,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,5,Anti,1007,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,5,Anti,996,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,6,Anti,982,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,Anti,988,Against,Baseline
5,There are more job opportunities,Anti,5,Anti,977,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,6,Anti,989,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,5,Anti,971,Against,Baseline
5,Strong trade agreements between member countries,Anti,6,Anti,995,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,6,Anti,990,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,5,Anti,1008,Against,Baseline
5,Keep our trading relationships.,Anti,6,Anti,1013,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,7,Anti,1020,Against,Baseline
4,To save consumers from being scammed in the future,Anti,3,Anti,970,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,7,Anti,982,Against,Baseline
5,freedom of movement throughout EU,Anti,6,Anti,1001,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,6,Anti,1012,Against,Baseline
4,To save consumers from being scammed in the future,Anti,6,Anti,970,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,7,Anti,1006,Against,Baseline
4,Benefits the economy,Anti,1,Anti,976,Against,Baseline
5,For ease of trade throughout the EU,Anti,4,Anti,1019,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,6,Anti,1014,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,6,Anti,1020,Against,Baseline
4,tariff free trade with EU,Anti,6,Anti,1000,Against,Baseline
5,Strong trade agreements between member countries,Anti,6,Anti,995,Against,Baseline
5,Freedom to travel and work in eu,Anti,6,Anti,983,Against,Baseline
4,To keep up the good relations across Europe,Anti,5,Anti,1018,Against,Baseline
6,Shared values in governance,Anti,5,Anti,984,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,6,Anti,964,Against,Baseline
6,People dont want their travel to be restricted,Anti,6,Anti,978,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,2,Anti,971,Against,Baseline
5,I or my children might want to live in Europe,Anti,6,Anti,965,Against,Baseline
6,We May want to work in Europe,Anti,6,Anti,966,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,6,Anti,989,Against,Baseline
5,There are more job opportunities,Anti,6,Anti,977,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,Anti,1008,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,6,Anti,1002,Against,Baseline
4,Freedom of movement within the EU,Anti,6,Anti,994,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,Anti,988,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,6,Anti,1007,Against,Baseline
5,Keep our trading relationships.,Anti,6,Anti,1013,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,6,Anti,972,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,6,Anti,996,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,6,Anti,990,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,6,Anti,989,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,6,Anti,1012,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,6,Anti,971,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,Anti,988,Against,Baseline
5,freedom of movement throughout EU,Anti,6,Anti,1001,Against,Baseline
5,Strong trade agreements between member countries,Anti,6,Anti,995,Against,Baseline
4,To save consumers from being scammed in the future,Anti,5,Anti,970,Against,Baseline
5,I or my children might want to live in Europe,Anti,6,Anti,965,Against,Baseline
5,Freedom to travel and work in eu,Anti,5,Anti,983,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,5,Anti,1020,Against,Baseline
6,Shared values in governance,Anti,5,Anti,984,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,6,Anti,996,Against,Baseline
4,Freedom of movement within the EU,Anti,6,Anti,994,Against,Baseline
5,Keep our trading relationships.,Anti,6,Anti,1013,Against,Baseline
6,People dont want their travel to be restricted,Anti,6,Anti,978,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,5,Anti,964,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,7,Anti,982,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,Anti,1008,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,7,Anti,1006,Against,Baseline
6,We May want to work in Europe,Anti,7,Anti,966,Against,Baseline
4,tariff free trade with EU,Anti,7,Anti,1000,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,6,Anti,1002,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,6,Anti,990,Against,Baseline
5,There are more job opportunities,Anti,5,Anti,977,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,6,Anti,1007,Against,Baseline
4,To keep up the good relations across Europe,Anti,6,Anti,1018,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,6,Anti,1014,Against,Baseline
4,Benefits the economy,Anti,6,Anti,976,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,6,Anti,972,Against,Baseline
5,For ease of trade throughout the EU,Anti,6,Anti,1019,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,7,Anti,1006,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,6,Anti,1008,Against,Baseline
5,I or my children might want to live in Europe,Anti,7,Anti,965,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,7,Anti,1020,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,7,Anti,1014,Against,Baseline
4,To save consumers from being scammed in the future,Anti,7,Anti,970,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,7,Anti,990,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,7,Anti,996,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,7,Anti,982,Against,Baseline
6,People dont want their travel to be restricted,Anti,7,Anti,978,Against,Baseline
4,To keep up the good relations across Europe,Anti,7,Anti,1018,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,7,Anti,971,Against,Baseline
6,Shared values in governance,Anti,7,Anti,984,Against,Baseline
5,freedom of movement throughout EU,Anti,7,Anti,1001,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,7,Anti,988,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,7,Anti,989,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,7,Anti,964,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,7,Anti,1002,Against,Baseline
5,Freedom to travel and work in eu,Anti,7,Anti,983,Against,Baseline
4,Benefits the economy,Anti,7,Anti,976,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,7,Anti,972,Against,Baseline
4,tariff free trade with EU,Anti,7,Anti,1000,Against,Baseline
5,For ease of trade throughout the EU,Anti,7,Anti,1019,Against,Baseline
5,There are more job opportunities,Anti,7,Anti,977,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,7,Anti,1007,Against,Baseline
5,Keep our trading relationships.,Anti,7,Anti,1013,Against,Baseline
5,Strong trade agreements between member countries,Anti,7,Anti,995,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,7,Anti,1012,Against,Baseline
4,Freedom of movement within the EU,Anti,7,Anti,994,Against,Baseline
6,We May want to work in Europe,Anti,7,Anti,966,Against,Baseline
6,"To ensure we are not isolated , and we have links in every respect with neighbouring countries.",Anti,7,Anti,990,Against,Baseline
4,T o ensure   the UK  has more links  to work with businesses  easily within Europe,Anti,6,Anti,988,Against,Baseline
6,Shared values in governance,Anti,3,Anti,984,Against,Baseline
6,We May want to work in Europe,Anti,4,Anti,966,Against,Baseline
6,Solving trade restrictions for food and other perishable.,Anti,4,Anti,972,Against,Baseline
4,EU brought more benefits than disadvantages,Anti,4,Anti,1006,Against,Baseline
6,People dont want their travel to be restricted,Anti,3,Anti,978,Against,Baseline
5,Freedom to travel and work in eu,Anti,5,Anti,983,Against,Baseline
6,"To enable people to move, live and work throughout the EU",Anti,5,Anti,1020,Against,Baseline
5,I or my children might want to live in Europe,Anti,3,Anti,965,Against,Baseline
4,tariff free trade with EU,Anti,5,Anti,1000,Against,Baseline
4,"Better access for studying, working, travelling and living in Europe.",Anti,6,Anti,1012,Against,Baseline
5,"To ensure Europeans who would like to work here can do so easily, and so benefiting uk also.",Anti,4,Anti,989,Against,Baseline
4,Benefits the economy,Anti,5,Anti,976,Against,Baseline
6,Northern Ireland has suffered loss of trade even from the GB because of brexit,Anti,3,Anti,1008,Against,Baseline
5,freedom of movement throughout EU,Anti,5,Anti,1001,Against,Baseline
5,Strong trade agreements between member countries,Anti,6,Anti,995,Against,Baseline
5,Solving trade restrictions for food and other perishable.,Anti,5,Anti,971,Against,Baseline
5,There are more job opportunities,Anti,4,Anti,977,Against,Baseline
4,To save consumers from being scammed in the future,Anti,2,Anti,970,Against,Baseline
6,"Remain under European Court of Human Rights, so equality continues to be key.",Anti,3,Anti,1014,Against,Baseline
6,Economic benefits for multiple ventures made available through central funding,Anti,4,Anti,996,Against,Baseline
4,More jobs in Finance Law etc being part Europe,Anti,3,Anti,964,Against,Baseline
5,Freedom of travel/settlement was guaranteed,Anti,5,Anti,1007,Against,Baseline
4,To keep up the good relations across Europe,Anti,6,Anti,1018,Against,Baseline
5,For ease of trade throughout the EU,Anti,6,Anti,1019,Against,Baseline
4,Freedom of movement within the EU,Anti,5,Anti,994,Against,Baseline
5,Keep our trading relationships.,Anti,6,Anti,1013,Against,Baseline
4,Economic benefits - the European Union provides stability and shared benefits,Anti,4,Anti,982,Against,Baseline
6,Benefits of being a large single trading bloc with the rest of the world,Anti,5,Anti,1002,Against,Baseline
4,Unsure what to vote in the election,Anti,1,Anti,754,Against,Baseline
5,Being part of a massive economic block and the resulting benefits,Anti,1,Anti,725,Against,Baseline
5,Free movement of people.,Anti,1,Anti,779,Against,Baseline
5,Better import and export,Anti,1,Anti,737,Against,Baseline
4,We're stronger as a part of the EU than separate.,Anti,7,Anti,742,Against,Baseline
5,freedom of travel between countries in the EU,Anti,4,Anti,773,Against,Baseline
5,I am Pro-immigration,Anti,7,Anti,767,Against,Baseline
5,It's better for European Union,Anti,4,Anti,761,Against,Baseline
5,Trade and free movement within the european union,Anti,7,Anti,731,Against,Baseline
4,trade deals with other EU countries,Anti,1,Anti,772,Against,Baseline
6,People from other countries can work in the UK,Anti,7,Anti,774,Against,Baseline
6,Cost of living for the general public.,Anti,2,Anti,780,Against,Baseline
5,Having the rules and regulations of the EU helps protect consumers.,Anti,7,Anti,743,Against,Baseline
6,Easier travel into Europe,Anti,7,Anti,738,Against,Baseline
4,Freedom of movement,Anti,7,Anti,748,Against,Baseline
4,Access to the single market.,Anti,7,Anti,778,Against,Baseline
6,Not needing a visa to travel,Anti,7,Anti,732,Against,Baseline
6,Everyone benefits in the long run,Anti,1,Anti,762,Against,Baseline
4,More security staying within the EU,Anti,7,Anti,736,Against,Baseline
4,Free movement within the EU,Anti,4,Anti,724,Against,Baseline
6,"More regulation regarding the environment, food, etc. This list goes on and on.",Anti,7,Anti,726,Against,Baseline
5,More security with Europe,Anti,7,Anti,755,Against,Baseline
6,Access to EU countries,Anti,7,Anti,768,Against,Baseline
4,Keep immigration how it is,Anti,5,Anti,730,Against,Baseline
6,"Closing borders or having different restrictions will make both importing and exporting goods much harder, drastically raising prices.",Anti,7,Anti,744,Against,Baseline
6,"Certain sectors, eg NHS, have a high number of European workers",Anti,7,Anti,750,Against,Baseline
4,Security of being in the EU,Anti,7,Anti,766,Against,Baseline
4,It's better for the UK,Anti,1,Anti,760,Against,Baseline
6,Ability to have another vote to leave later down the line,Anti,1,Anti,756,Against,Baseline
5,Helps/strengthened economy,Anti,1,Anti,749,Against,Baseline
5,Being part of a massive economic block and the resulting benefits,Anti,4,Anti,725,Against,Baseline
5,It's better for European Union,Anti,6,Anti,761,Against,Baseline
6,"Closing borders or having different restrictions will make both importing and exporting goods much harder, drastically raising prices.",Anti,7,Anti,744,Against,Baseline
5,Having the rules and regulations of the EU helps protect consumers.,Anti,7,Anti,743,Against,Baseline
6,Cost of living for the general public.,Anti,6,Anti,780,Against,Baseline
5,Trade and free movement within the european union,Anti,7,Anti,731,Against,Baseline
6,Not needing a visa to travel,Anti,7,Anti,732,Against,Baseline
6,"Certain sectors, eg NHS, have a high number of European workers",Anti,7,Anti,750,Against,Baseline
4,Access to the single market.,Anti,6,Anti,778,Against,Baseline
4,It's better for the UK,Anti,4,Anti,760,Against,Baseline
5,freedom of travel between countries in the EU,Anti,7,Anti,773,Against,Baseline
4,We're stronger as a part of the EU than separate.,Anti,7,Anti,742,Against,Baseline
6,Everyone benefits in the long run,Anti,4,Anti,762,Against,Baseline
4,Security of being in the EU,Anti,7,Anti,766,Against,Baseline
5,Free movement of people.,Anti,7,Anti,779,Against,Baseline
4,Free movement within the EU,Anti,7,Anti,724,Against,Baseline
6,Ability to have another vote to leave later down the line,Anti,4,Anti,756,Against,Baseline
5,Helps/strengthened economy,Anti,4,Anti,749,Against,Baseline
5,Better import and export,Anti,4,Anti,737,Against,Baseline
4,Unsure what to vote in the election,Anti,4,Anti,754,Against,Baseline
5,More security with Europe,Anti,4,Anti,755,Against,Baseline
6,Access to EU countries,Anti,7,Anti,768,Against,Baseline
6,Easier travel into Europe,Anti,7,Anti,738,Against,Baseline
4,More security staying within the EU,Anti,7,Anti,736,Against,Baseline
6,"More regulation regarding the environment, food, etc. This list goes on and on.",Anti,7,Anti,726,Against,Baseline
6,People from other countries can work in the UK,Anti,7,Anti,774,Against,Baseline
4,Keep immigration how it is,Anti,7,Anti,730,Against,Baseline
4,Freedom of movement,Anti,7,Anti,748,Against,Baseline
5,I am Pro-immigration,Anti,7,Anti,767,Against,Baseline
4,trade deals with other EU countries,Anti,7,Anti,772,Against,Baseline
4,Keep immigration how it is,Anti,3,Anti,730,Against,Baseline
6,"More regulation regarding the environment, food, etc. This list goes on and on.",Anti,5,Anti,726,Against,Baseline
4,Unsure what to vote in the election,Anti,7,Anti,754,Against,Baseline
6,Easier travel into Europe,Anti,7,Anti,738,Against,Baseline
5,Helps/strengthened economy,Anti,1,Anti,749,Against,Baseline
6,Everyone benefits in the long run,Anti,2,Anti,762,Against,Baseline
5,Better import and export,Anti,1,Anti,737,Against,Baseline
5,Trade and free movement within the european union,Anti,6,Anti,731,Against,Baseline
4,It's better for the UK,Anti,3,Anti,760,Against,Baseline
6,People from other countries can work in the UK,Anti,6,Anti,774,Against,Baseline
5,Free movement of people.,Anti,6,Anti,779,Against,Baseline
6,Not needing a visa to travel,Anti,7,Anti,732,Against,Baseline
4,trade deals with other EU countries,Anti,4,Anti,772,Against,Baseline
4,Free movement within the EU,Anti,7,Anti,724,Against,Baseline
6,"Closing borders or having different restrictions will make both importing and exporting goods much harder, drastically raising prices.",Anti,7,Anti,744,Against,Baseline
4,We're stronger as a part of the EU than separate.,Anti,5,Anti,742,Against,Baseline
6,"Certain sectors, eg NHS, have a high number of European workers",Anti,6,Anti,750,Against,Baseline
5,freedom of travel between countries in the EU,Anti,6,Anti,773,Against,Baseline
5,I am Pro-immigration,Anti,6,Anti,767,Against,Baseline
4,Access to the single market.,Anti,4,Anti,778,Against,Baseline
5,Having the rules and regulations of the EU helps protect consumers.,Anti,6,Anti,743,Against,Baseline
4,Freedom of movement,Anti,7,Anti,748,Against,Baseline
5,Being part of a massive economic block and the resulting benefits,Anti,4,Anti,725,Against,Baseline
6,Ability to have another vote to leave later down the line,Anti,2,Anti,756,Against,Baseline
4,More security staying within the EU,Anti,6,Anti,736,Against,Baseline
6,Access to EU countries,Anti,7,Anti,768,Against,Baseline
6,Cost of living for the general public.,Anti,4,Anti,780,Against,Baseline
5,More security with Europe,Anti,6,Anti,755,Against,Baseline
5,It's better for European Union,Anti,5,Anti,761,Against,Baseline
4,Security of being in the EU,Anti,6,Anti,766,Against,Baseline
5,Having the rules and regulations of the EU helps protect consumers.,Anti,6,Anti,743,Against,Baseline
4,We're stronger as a part of the EU than separate.,Anti,7,Anti,742,Against,Baseline
6,Cost of living for the general public.,Anti,4,Anti,780,Against,Baseline
6,"Closing borders or having different restrictions will make both importing and exporting goods much harder, drastically raising prices.",Anti,7,Anti,744,Against,Baseline
6,"Certain sectors, eg NHS, have a high number of European workers",Anti,6,Anti,750,Against,Baseline
