argument_id,arguments,rater_position,response_ratings,arguer_position,argument_index,argument_position,condition
3,It is an ethical conundrum to not want to eat another living creature in the way I wouldn't eat a human being.,Pro,5,Pro,357,For,Baseline
2,"Environment: Carbon, lack of arable land, vertical farming, permaculture",Pro,7,Pro,344,For,Baseline
2,Protecting wildlife - ensuring that habitats and ecosystems are not destroyed in the process of extensive farming,Pro,2,Pro,332,For,Baseline
3,I do not like the taste of meat or dairy products.,Pro,4,Pro,351,For,Baseline
2,It's better for the environment,Pro,7,Pro,320,For,Baseline
1,It is wrong to needlessly hurt sentient beings,Pro,7,Pro,319,For,Baseline
2,The biggest impact you can have as an individual (on climate change) is to be vegan.,Pro,6,Pro,338,For,Baseline
1,No cruelty towards animals,Pro,7,Pro,301,For,Baseline
2,It is a part of the laws that govern my religion,Pro,4,Pro,356,For,Baseline
2,I am vegan because of the health benefits of following a plant based diet.,Pro,4,Pro,350,For,Baseline
3,"Reduce water and air pollution, fight global warming",Pro,7,Pro,315,For,Baseline
3,If done correctly it's better for your health,Pro,5,Pro,321,For,Baseline
2,Human & unnecessary animal cruelty - Breeding chickens not only results in pollution but in an increased risk of antibiotics resistance to be able to have so many birds in small spaces & new viruses,Pro,6,Pro,308,For,Baseline
1,I am against harming/killing animals for food/clothes/cosmetics etc.,Pro,5,Pro,349,For,Baseline
3,Moral consistency - acting in an ethical manner in everyday life,Pro,5,Pro,333,For,Baseline
2,Various health reasons,Pro,4,Pro,314,For,Baseline
1,Stop killing animals,Pro,7,Pro,313,For,Baseline
3,Health and well-being,Pro,4,Pro,327,For,Baseline
1,It is morally wrong to eat animals,Pro,7,Pro,337,For,Baseline
1,Ethics. Ethics. Ethics,Pro,7,Pro,325,For,Baseline
3,Reducing your intake of meat and animal products is beneficial to your health,Pro,5,Pro,339,For,Baseline
2,Being more environment friendly,Pro,7,Pro,302,For,Baseline
1,We all have to play a part in reducing global warming and factory farming is a huge contributor as well as a waste of resources such as growing crops to grow livestock uses  much water & deforestation,Pro,7,Pro,307,For,Baseline
3,It is a healthier diet to follow,Pro,4,Pro,303,For,Baseline
2,Attempt to tackle Climate change,Pro,7,Pro,326,For,Baseline
1,"Health: Antibiotics, hormones, cancer, colon issues",Pro,4,Pro,343,For,Baseline
3,"I find animal products and their bodily secretions gross,the pathogens and the risk of food poisoning are rather likely when one eats meat,the e-coli is basically coming from poo from the animal's gut",Pro,3,Pro,309,For,Baseline
2,I am vegan because of the health benefits of following a plant based diet.,Pro,7,Pro,350,For,Baseline
3,Ethics/morality: Committing deplorable acts against other species that would otherwise constitute heinous crimes e.g. against humanity.,Pro,3,Pro,345,For,Baseline
1,It is part of my heritage and culture of where I grew up,Pro,2,Pro,355,For,Baseline
2,"Environment: Carbon, lack of arable land, vertical farming, permaculture",Pro,5,Pro,344,For,Baseline
3,It is an ethical conundrum to not want to eat another living creature in the way I wouldn't eat a human being.,Pro,3,Pro,357,For,Baseline
3,If done correctly it's better for your health,Pro,7,Pro,321,For,Baseline
1,It is wrong to needlessly hurt sentient beings,Pro,6,Pro,319,For,Baseline
1,Stop killing animals,Pro,3,Pro,313,For,Baseline
1,We all have to play a part in reducing global warming and factory farming is a huge contributor as well as a waste of resources such as growing crops to grow livestock uses  much water & deforestation,Pro,7,Pro,307,For,Baseline
2,The biggest impact you can have as an individual (on climate change) is to be vegan.,Pro,6,Pro,338,For,Baseline
1,No cruelty towards animals,Pro,6,Pro,301,For,Baseline
1,Ethics. Ethics. Ethics,Pro,5,Pro,325,For,Baseline
2,It's better for the environment,Pro,6,Pro,320,For,Baseline
1,I am against harming/killing animals for food/clothes/cosmetics etc.,Pro,7,Pro,349,For,Baseline
1,It is morally wrong to eat animals,Pro,3,Pro,337,For,Baseline
3,I do not like the taste of meat or dairy products.,Pro,3,Pro,351,For,Baseline
3,Health and well-being,Pro,7,Pro,327,For,Baseline
3,Reducing your intake of meat and animal products is beneficial to your health,Pro,7,Pro,339,For,Baseline
1,"Health: Antibiotics, hormones, cancer, colon issues",Pro,7,Pro,343,For,Baseline
2,Various health reasons,Pro,7,Pro,314,For,Baseline
3,It is a healthier diet to follow,Pro,7,Pro,303,For,Baseline
3,"Reduce water and air pollution, fight global warming",Pro,6,Pro,315,For,Baseline
3,"I find animal products and their bodily secretions gross,the pathogens and the risk of food poisoning are rather likely when one eats meat,the e-coli is basically coming from poo from the animal's gut",Pro,3,Pro,309,For,Baseline
2,Human & unnecessary animal cruelty - Breeding chickens not only results in pollution but in an increased risk of antibiotics resistance to be able to have so many birds in small spaces & new viruses,Pro,5,Pro,308,For,Baseline
2,It is a part of the laws that govern my religion,Pro,1,Pro,356,For,Baseline
2,Being more environment friendly,Pro,6,Pro,302,For,Baseline
2,Protecting wildlife - ensuring that habitats and ecosystems are not destroyed in the process of extensive farming,Pro,7,Pro,332,For,Baseline
3,Moral consistency - acting in an ethical manner in everyday life,Pro,6,Pro,333,For,Baseline
1,Animal welfare - not treating animals as resources,Pro,5,Pro,331,For,Baseline
2,Attempt to tackle Climate change,Pro,7,Pro,326,For,Baseline
3,"I find animal products and their bodily secretions gross,the pathogens and the risk of food poisoning are rather likely when one eats meat,the e-coli is basically coming from poo from the animal's gut",Pro,7,Pro,309,For,Baseline
2,Protecting wildlife - ensuring that habitats and ecosystems are not destroyed in the process of extensive farming,Pro,7,Pro,332,For,Baseline
1,Stop killing animals,Pro,7,Pro,313,For,Baseline
2,Various health reasons,Pro,7,Pro,314,For,Baseline
1,It is part of my heritage and culture of where I grew up,Pro,1,Pro,355,For,Baseline
1,I am against harming/killing animals for food/clothes/cosmetics etc.,Pro,7,Pro,349,For,Baseline
1,It is wrong to needlessly hurt sentient beings,Pro,7,Pro,319,For,Baseline
3,Moral consistency - acting in an ethical manner in everyday life,Pro,7,Pro,333,For,Baseline
1,Animal welfare - not treating animals as resources,Pro,7,Pro,331,For,Baseline
3,Health and well-being,Pro,7,Pro,327,For,Baseline
3,If done correctly it's better for your health,Pro,1,Pro,321,For,Baseline
1,We all have to play a part in reducing global warming and factory farming is a huge contributor as well as a waste of resources such as growing crops to grow livestock uses  much water & deforestation,Pro,7,Pro,307,For,Baseline
1,It is morally wrong to eat animals,Pro,7,Pro,337,For,Baseline
2,It's better for the environment,Pro,7,Pro,320,For,Baseline
2,Being more environment friendly,Pro,7,Pro,302,For,Baseline
3,Reducing your intake of meat and animal products is beneficial to your health,Pro,7,Pro,339,For,Baseline
3,I do not like the taste of meat or dairy products.,Pro,7,Pro,351,For,Baseline
3,Ethics/morality: Committing deplorable acts against other species that would otherwise constitute heinous crimes e.g. against humanity.,Pro,7,Pro,345,For,Baseline
2,"Environment: Carbon, lack of arable land, vertical farming, permaculture",Pro,7,Pro,344,For,Baseline
2,The biggest impact you can have as an individual (on climate change) is to be vegan.,Pro,7,Pro,338,For,Baseline
2,It is a part of the laws that govern my religion,Pro,1,Pro,356,For,Baseline
1,Ethics. Ethics. Ethics,Pro,7,Pro,325,For,Baseline
2,Attempt to tackle Climate change,Pro,7,Pro,326,For,Baseline
1,No cruelty towards animals,Pro,7,Pro,301,For,Baseline
1,"Health: Antibiotics, hormones, cancer, colon issues",Pro,7,Pro,343,For,Baseline
3,It is an ethical conundrum to not want to eat another living creature in the way I wouldn't eat a human being.,Pro,7,Pro,357,For,Baseline
2,I am vegan because of the health benefits of following a plant based diet.,Pro,7,Pro,350,For,Baseline
3,It is a healthier diet to follow,Pro,7,Pro,303,For,Baseline
2,Human & unnecessary animal cruelty - Breeding chickens not only results in pollution but in an increased risk of antibiotics resistance to be able to have so many birds in small spaces & new viruses,Pro,7,Pro,308,For,Baseline
3,"Reduce water and air pollution, fight global warming",Pro,7,Pro,315,For,Baseline
2,its sustainable/kinder to the planet,Pro,6,Pro,560,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,4,Pro,555,For,Baseline
3,its immoral to eat animals,Pro,4,Pro,561,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,6,Pro,585,For,Baseline
3,Environmental concerns,Pro,6,Pro,549,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,4,Pro,559,For,Baseline
2,trying a different healthy way of living,Pro,5,Pro,566,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,5,Pro,590,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,6,Pro,565,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,5,Pro,543,For,Baseline
1,Better overall health,Pro,4,Pro,595,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,5,Pro,572,For,Baseline
3,not wanting to put animals in danger,Pro,5,Pro,579,For,Baseline
1,for the environment,Pro,5,Pro,571,For,Baseline
2,vegan diet is healthier,Pro,4,Pro,542,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,5,Pro,567,For,Baseline
2,To reduce personal damage done to the environment.,Pro,5,Pro,554,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,5,Pro,578,For,Baseline
1,against animal cruelty,Pro,6,Pro,583,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,5,Pro,597,For,Baseline
2,being vegan is good for the planet.,Pro,6,Pro,596,For,Baseline
1,Animal rights morality of killing,Pro,4,Pro,547,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,6,Pro,553,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,4,Pro,573,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,6,Pro,591,For,Baseline
2,because I want to fight climate change,Pro,5,Pro,584,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,5,Pro,589,For,Baseline
1,Veganism saves more life of the animals,Pro,6,Pro,541,For,Baseline
1,environmental concerns,Pro,5,Pro,577,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,6,Pro,559,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,7,Pro,590,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
3,Environmental concerns,Pro,7,Pro,549,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,7,Pro,591,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,7,Pro,573,For,Baseline
2,To reduce personal damage done to the environment.,Pro,7,Pro,554,For,Baseline
2,vegan diet is healthier,Pro,6,Pro,542,For,Baseline
2,being vegan is good for the planet.,Pro,7,Pro,596,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,7,Pro,589,For,Baseline
1,for the environment,Pro,7,Pro,571,For,Baseline
1,Animal rights morality of killing,Pro,7,Pro,547,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,7,Pro,567,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,7,Pro,565,For,Baseline
1,environmental concerns,Pro,7,Pro,577,For,Baseline
2,because I want to fight climate change,Pro,7,Pro,584,For,Baseline
2,its sustainable/kinder to the planet,Pro,7,Pro,560,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,7,Pro,597,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,7,Pro,578,For,Baseline
1,Better overall health,Pro,5,Pro,595,For,Baseline
3,not wanting to put animals in danger,Pro,6,Pro,579,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,7,Pro,543,For,Baseline
2,trying a different healthy way of living,Pro,5,Pro,566,For,Baseline
1,Veganism saves more life of the animals,Pro,7,Pro,541,For,Baseline
3,its immoral to eat animals,Pro,7,Pro,561,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,6,Pro,555,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,7,Pro,553,For,Baseline
1,environmental concerns,Pro,6,Pro,577,For,Baseline
1,against animal cruelty,Pro,6,Pro,583,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,5,Pro,589,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,7,Pro,555,For,Baseline
3,Environmental concerns,Pro,4,Pro,549,For,Baseline
2,vegan diet is healthier,Pro,7,Pro,542,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,4,Pro,572,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,5,Pro,567,For,Baseline
2,being vegan is good for the planet.,Pro,7,Pro,596,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,5,Pro,590,For,Baseline
2,trying a different healthy way of living,Pro,6,Pro,566,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,5,Pro,553,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,5,Pro,591,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,7,Pro,597,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,4,Pro,543,For,Baseline
1,Veganism saves more life of the animals,Pro,5,Pro,541,For,Baseline
3,not wanting to put animals in danger,Pro,5,Pro,579,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
1,Animal rights morality of killing,Pro,4,Pro,547,For,Baseline
2,because I want to fight climate change,Pro,5,Pro,584,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,4,Pro,578,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,7,Pro,559,For,Baseline
1,Better overall health,Pro,6,Pro,595,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,5,Pro,565,For,Baseline
3,its immoral to eat animals,Pro,4,Pro,561,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,7,Pro,573,For,Baseline
2,To reduce personal damage done to the environment.,Pro,5,Pro,554,For,Baseline
1,for the environment,Pro,5,Pro,571,For,Baseline
2,its sustainable/kinder to the planet,Pro,6,Pro,560,For,Baseline
2,Health and well  being,Pro,7,Pro,548,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,7,Pro,578,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,7,Pro,589,For,Baseline
1,for the environment,Pro,5,Pro,571,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,5,Pro,567,For,Baseline
2,To reduce personal damage done to the environment.,Pro,5,Pro,554,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,6,Pro,590,For,Baseline
3,its immoral to eat animals,Pro,4,Pro,561,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,6,Pro,597,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,4,Pro,559,For,Baseline
2,being vegan is good for the planet.,Pro,5,Pro,596,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,6,Pro,573,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,6,Pro,591,For,Baseline
2,because I want to fight climate change,Pro,6,Pro,584,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,7,Pro,565,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,6,Pro,555,For,Baseline
1,Better overall health,Pro,6,Pro,595,For,Baseline
2,vegan diet is healthier,Pro,4,Pro,542,For,Baseline
1,environmental concerns,Pro,5,Pro,577,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
3,Environmental concerns,Pro,5,Pro,549,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,7,Pro,553,For,Baseline
1,Animal rights morality of killing,Pro,6,Pro,547,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,6,Pro,543,For,Baseline
2,its sustainable/kinder to the planet,Pro,6,Pro,560,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
2,trying a different healthy way of living,Pro,5,Pro,566,For,Baseline
3,not wanting to put animals in danger,Pro,7,Pro,579,For,Baseline
1,Veganism saves more life of the animals,Pro,7,Pro,541,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,6,Pro,555,For,Baseline
1,Animal rights morality of killing,Pro,7,Pro,547,For,Baseline
2,being vegan is good for the planet.,Pro,7,Pro,596,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
1,for the environment,Pro,7,Pro,571,For,Baseline
2,its sustainable/kinder to the planet,Pro,7,Pro,560,For,Baseline
3,Environmental concerns,Pro,7,Pro,549,For,Baseline
3,not wanting to put animals in danger,Pro,7,Pro,579,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,7,Pro,590,For,Baseline
2,trying a different healthy way of living,Pro,5,Pro,566,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,7,Pro,589,For,Baseline
1,Veganism saves more life of the animals,Pro,6,Pro,541,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,6,Pro,573,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,7,Pro,591,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
2,To reduce personal damage done to the environment.,Pro,7,Pro,554,For,Baseline
1,environmental concerns,Pro,7,Pro,577,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,7,Pro,565,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,7,Pro,567,For,Baseline
2,vegan diet is healthier,Pro,5,Pro,542,For,Baseline
1,Better overall health,Pro,5,Pro,595,For,Baseline
3,its immoral to eat animals,Pro,6,Pro,561,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,7,Pro,553,For,Baseline
2,because I want to fight climate change,Pro,7,Pro,584,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,5,Pro,559,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,7,Pro,543,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,6,Pro,597,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,5,Pro,578,For,Baseline
1,Animal rights morality of killing,Pro,6,Pro,547,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,2,Pro,559,For,Baseline
2,To reduce personal damage done to the environment.,Pro,5,Pro,554,For,Baseline
1,environmental concerns,Pro,5,Pro,577,For,Baseline
3,its immoral to eat animals,Pro,7,Pro,561,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
1,for the environment,Pro,5,Pro,571,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,5,Pro,543,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,5,Pro,591,For,Baseline
1,Better overall health,Pro,3,Pro,595,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,5,Pro,578,For,Baseline
2,its sustainable/kinder to the planet,Pro,6,Pro,560,For,Baseline
2,because I want to fight climate change,Pro,5,Pro,584,For,Baseline
2,vegan diet is healthier,Pro,4,Pro,542,For,Baseline
2,trying a different healthy way of living,Pro,2,Pro,566,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,5,Pro,590,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,6,Pro,589,For,Baseline
3,Environmental concerns,Pro,5,Pro,549,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
3,not wanting to put animals in danger,Pro,7,Pro,579,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,6,Pro,573,For,Baseline
1,Veganism saves more life of the animals,Pro,4,Pro,541,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,6,Pro,565,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,6,Pro,553,For,Baseline
2,being vegan is good for the planet.,Pro,5,Pro,596,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,7,Pro,597,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,4,Pro,555,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,5,Pro,567,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,7,Pro,543,For,Baseline
1,Better overall health,Pro,7,Pro,595,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,7,Pro,565,For,Baseline
1,Veganism saves more life of the animals,Pro,7,Pro,541,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,7,Pro,553,For,Baseline
1,Animal rights morality of killing,Pro,4,Pro,547,For,Baseline
3,not wanting to put animals in danger,Pro,4,Pro,579,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,4,Pro,578,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,7,Pro,591,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,7,Pro,589,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,5,Pro,590,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,5,Pro,567,For,Baseline
2,its sustainable/kinder to the planet,Pro,7,Pro,560,For,Baseline
2,To reduce personal damage done to the environment.,Pro,5,Pro,554,For,Baseline
3,Environmental concerns,Pro,5,Pro,549,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,4,Pro,555,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,4,Pro,573,For,Baseline
1,for the environment,Pro,6,Pro,571,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
2,vegan diet is healthier,Pro,7,Pro,542,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,7,Pro,559,For,Baseline
2,being vegan is good for the planet.,Pro,4,Pro,596,For,Baseline
2,because I want to fight climate change,Pro,7,Pro,584,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,7,Pro,597,For,Baseline
2,Health and well  being,Pro,7,Pro,548,For,Baseline
3,its immoral to eat animals,Pro,7,Pro,561,For,Baseline
1,environmental concerns,Pro,5,Pro,577,For,Baseline
2,trying a different healthy way of living,Pro,6,Pro,566,For,Baseline
3,trying to reduce the impact of carbon footprint,Pro,7,Pro,567,For,Baseline
2,To reduce personal damage done to the environment.,Pro,7,Pro,554,For,Baseline
2,vegan diet is healthier,Pro,5,Pro,542,For,Baseline
2,trying a different healthy way of living,Pro,6,Pro,566,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,7,Pro,597,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
3,the world is in demand of veganism as climate change is rising,Pro,7,Pro,543,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
1,Veganism saves more life of the animals,Pro,7,Pro,541,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,6,Pro,559,For,Baseline
1,Animal rights morality of killing,Pro,1,Pro,547,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,7,Pro,573,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,7,Pro,591,For,Baseline
2,because I want to fight climate change,Pro,7,Pro,584,For,Baseline
2,being vegan is good for the planet.,Pro,7,Pro,596,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,6,Pro,555,For,Baseline
2,its sustainable/kinder to the planet,Pro,7,Pro,560,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,7,Pro,578,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,7,Pro,565,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,7,Pro,553,For,Baseline
1,for the environment,Pro,7,Pro,571,For,Baseline
3,Environmental concerns,Pro,7,Pro,549,For,Baseline
3,its immoral to eat animals,Pro,1,Pro,561,For,Baseline
1,environmental concerns,Pro,7,Pro,577,For,Baseline
2,I am vegan for the environment.  Alot of animal based products are still much worse for the environment.   A vegan diet is the single biggest way to reduce your impact on this planet.,Pro,7,Pro,590,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,7,Pro,589,For,Baseline
1,Better overall health,Pro,7,Pro,595,For,Baseline
3,not wanting to put animals in danger,Pro,6,Pro,579,For,Baseline
2,vegan diet is healthier,Pro,5,Pro,542,For,Baseline
1,Better overall health,Pro,6,Pro,595,For,Baseline
1,Animal rights morality of killing,Pro,6,Pro,547,For,Baseline
3,because there's no need for us to harm animals if we can get the same and better nutrients by eating plants,Pro,7,Pro,585,For,Baseline
2,its sustainable/kinder to the planet,Pro,7,Pro,560,For,Baseline
1,environmental concerns,Pro,7,Pro,577,For,Baseline
2,health concerns e.g. lower cholesterol,Pro,5,Pro,578,For,Baseline
2,Health and well  being,Pro,5,Pro,548,For,Baseline
2,trying a different healthy way of living,Pro,5,Pro,566,For,Baseline
1,believe it is wrong to harm/kill animals for food,Pro,6,Pro,565,For,Baseline
1,for the environment,Pro,7,Pro,571,For,Baseline
3,to not take part in animal pain and suffering.  Even though animals reactions to pain and suffering are different to humans they still feel,Pro,7,Pro,591,For,Baseline
3,Environmental concerns,Pro,7,Pro,549,For,Baseline
2,because I want to fight climate change,Pro,7,Pro,584,For,Baseline
3,one can have high energy levels when following a vegan diet.,Pro,4,Pro,597,For,Baseline
2,being vegan is good for the planet.,Pro,7,Pro,596,For,Baseline
1,Veganism saves more life of the animals,Pro,7,Pro,541,For,Baseline
1,To minimize the animal suffering that we cause.,Pro,7,Pro,553,For,Baseline
3,its immoral to eat animals,Pro,7,Pro,561,For,Baseline
3,To be healthier and more energetic overall in the short term as well as the long term.,Pro,4,Pro,555,For,Baseline
2,because eating animals/another living being is immoral or because the meat and dairy industry is inhumane,Pro,7,Pro,572,For,Baseline
1,against animal cruelty,Pro,7,Pro,583,For,Baseline
3,not wanting to put animals in danger,Pro,7,Pro,579,For,Baseline
1,eating vegan/plant based foods is healthier for you,Pro,5,Pro,559,For,Baseline
1,"I am against animal cruelty and want to be involved in reducing animal cruelty and torture 








































































































",Pro,7,Pro,589,For,Baseline
3,humans aren't supposed to drink cows' milk,Pro,6,Pro,573,For,Baseline
